# Monte Carlo Subset of Amateur Radio Paths
# Source File: ham_data/20181215_14000-14350kHz_hamSpot.pkl.bz2
#
# Date: 15 December 2018
# Frequency Range: 14.000 - 14.350 MHz
#
# Region: CONUS
#   Lat Limits: (20, 55)
#   Lon Limits: (-130, -56)
#
# N Paths: 3000
# np.random.default_rng() seed: 4888015518515571309
#
call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,pthlen,latcen,loncen,azm
W5KDJ,30.3896,-95.6875,K9LRE,37.5,-89.0,1002.1837989380563,33.989958116545196,-92.48374425025297,36.13985804008581
W5LB,30.3896,-90.1625,WI3J,39.1396,-77.2125,1528.851659032384,34.93605162830498,-84.03281300376842,46.99685420816462
W5LRP,33.3542,-91.7917,N8MNI,39.8813,-83.4375,1039.5811876842877,36.69060736841371,-87.79191924300952,43.33964568442451
W5LRP,33.3542,-91.7917,W4MRJ,28.9313,-81.9458,1057.546775550209,31.23650984653756,-86.75359386085607,115.07645863600442
W5LRU,33.0208,-96.625,W0CLC,39.3188,-94.9208,716.776023761517,36.172814066698535,-95.80717482143218,11.825502938197872
W5MO,29.6313,-98.4292,K3TKJ,38.5208,-75.625,2312.7650201802294,34.606519442717214,-87.63465073352917,58.645711748991175
W5NM,32.3223,-106.8036,W0RIC,33.6688,-112.3625,539.5300354563824,33.02635947082109,-109.56182650332985,287.61118513946406
W5NR,30.6458,-97.7083,AD5IT,33.7688,-89.8125,819.6988976869637,32.26869974207842,-93.82829854742718,62.876145822860394
W5NR,30.6458,-97.7083,KJ0R,34.4375,-77.625,1925.7002984650646,32.94384287346886,-87.88094175079222,72.0598966480411
W5OEC,35.4845,-97.6311,KD8RKP,42.2021,-85.5875,1280.8759338198035,38.99791119705206,-91.8949436215552,50.71595430474707
W5ON,36.1699,-92.912,KD2LIG,42.9375,-78.7917,1422.5399753917686,39.76745393125058,-86.19837579544891,53.76227304182885
W5PKK,33.5,-97.0,KI7BKL,47.9792,-122.125,2639.110357545567,41.41885171079214,-108.16576364657207,315.07674413526587
W5QI,31.7188,-94.6292,W3GLD,40.1396,-74.8458,2006.0044841606664,36.33669631258804,-85.27048987304505,56.669369880179545
W5RDL,32.6104,-104.4458,KC9REX,39.0896,-86.6125,1757.3314604362326,36.18076905655037,-95.89678910919073,60.78242001820354
W5RDW,32.5,-97.0,W7ASC,33.4396,-112.0708,1408.5606767280756,33.197081004410975,-104.49508779268909,278.3431225259883
W5RRR,29.5604,-95.0958,N2OO,39.6458,-74.2917,2201.70105082705,35.04652522585506,-85.33404575110089,53.83784766448019
W5TX,33.0396,-96.7375,K1JY,43.3542,-72.0417,2430.833036510818,38.84693489386722,-85.28026427140396,54.67303055824834
W5VMA,32.3313,-90.3292,W4BNT,35.2292,-89.875,324.953252359269,33.7804579381079,-90.10594265694338,7.296844361765068
W5VS,38.7104,-77.7875,W4KEP,37.5,-81.0,311.6191779444167,38.11613426778712,-79.40705981687961,245.41139097201452
W5WJH,32.8396,-97.0708,K2GLS,40.7604,-74.5875,2178.8524974822217,37.332372009283,-86.41894912953079,59.735022857445585
W5WJH,32.8396,-97.0708,W8VVE,38.4188,-81.7625,1513.729996406413,35.87204587658462,-89.6855486784347,61.50309414814626
W5WS,32.7188,-97.1625,KI4SP,34.9188,-87.6125,915.0976953551628,33.91095687904127,-92.44906369353615,71.87498280212708
W5WTH,30.3958333333333,-97.875,KF3FRK,34.5,-87.0,1117.0099291263998,32.564964459913455,-92.56174503285898,63.048355075380414
W5ZN,35.5,-91.0,K6GAV,33.6521,-116.2708,2316.4390234045595,35.23513646605707,-103.77817151338331,272.2583253686531
W5ZN,35.5,-91.0,W7SSU,44.1042,-123.0417,2878.029546069518,40.91742219149724,-105.98973128349192,299.224835822037
W5ZP,35.5104,-97.7625,KG5WR,32.8813,-97.3458,294.8429131993971,34.19602605725004,-97.55090128687287,172.4136002329641
W6AOA,30.4744,-87.3047,N8NAV,46.4792,-87.375,1779.662884574872,38.476805186265544,-87.33592260940587,359.8244233383626
W6AT,34.23,-116.86,VA6ZO,52.2292,-113.7917,2016.3339751562928,43.239624016547204,-115.55430797446442,6.046797446410949
W6AT,34.23,-116.86,W0ERB,39.1896,-96.5875,1884.7162814898109,37.14221803479218,-107.0545252331982,67.09609788183843
W6AUN,39.5396,-104.9292,AC8FG,37.7813,-81.1792,2065.3820530335774,39.26638917258612,-92.90629303415052,87.85404958497077
W6DIZ,37.16,-122.15,KB7MM,42.3313,-122.7875,577.59428670071,39.746085272907195,-122.45678006529842,354.78745947560657
W6DR,37.2292,-122.0417,KI6CJE,37.3125,-121.9583,11.842977235808615,37.27085731286331,-122.0000230679371,38.520383667476835
W6DR,37.2292,-122.0417,W0HHF,42.6042,-92.375,2585.4276045272372,40.8735817706544,-107.80422676442481,67.34662098625984
W6EDY,37.1042,-121.7083,KD7TQK,35.8958,-106.2917,1383.0077843867539,36.74899441992027,-113.93948363481987,90.93243417608102
W6G,35.2274,-111.5704,N5CHL,32.6896,-97.0125,1370.6441985833715,34.17357838206839,-104.18228134248147,97.72402730427325
W6GE,34.1875,-118.5417,KA1JY,36.3542,-85.875,2961.284370564983,36.39077620907734,-102.43292039269545,75.8753494313977
W6IIS,32.8958,-117.125,NI5L,32.8125,-109.7083,692.7115340928465,32.908903026828995,-113.41490669048903,88.75114773032078
W6JN,34.0688,-118.3708,AD5MT,34.5,-117.0,134.7589287340819,34.28630810256729,-117.6871584143934,68.77260959731063
W6JPG,34.3313,-119.3125,KI7RI,45.6521,-122.6625,1290.4368335785687,40.00367402748181,-120.84819584159395,348.28458261229804
W6LAX,34.23,-118.51,N1VF,37.3958333333333,-122.125,479.6836853936389,35.82644305450376,-120.281446780927,318.24589421407717
W6LFB,33.2355,-97.1182,ND4Q,34.7188,-87.6958,883.9947874850794,34.06706624662406,-92.44819326185039,76.63789975655874
W6MLD,38.4791666666667,-122.708333333333,WD7ALE,44.9792,-123.0417,723.298043703185,41.72930346300597,-122.86657497096834,357.91799598794023
W6MRR,37.9021,-122.2625,AG7GK,33.3896,-111.7125,1076.3342592247427,35.760995716645354,-116.83803326963002,114.60463790235474
W6OHV,34.0396,-117.6708,KG5LBS,30.2291666666667,-97.875,1908.2128364606633,32.52247250645075,-107.56400560864793,97.37505926152244
W6OLA,46.1875,-119.125,W5WDY,32.8542,-96.625,2419.0726045808724,40.06231763697394,-106.77622504418208,119.84849542511614
W6OZI,38.1829,-120.9186,K7EPH,43.5625,-116.5417,702.0753226558024,40.893352713843996,-118.81916798483039,30.188615719207803
W6PU,36.36,-104.59,K2BWF,43.1875,-76.2917,2520.8327504651243,40.641738688603105,-91.15800906352175,63.7386270272649
W6PX,35.3998,-77.9694,VE4ROR,49.8854,-97.1458,2235.505985964481,43.03889286478063,-86.42496718765594,321.99536578502017
W6QT,32.5,-117.0,N7LAN,44.0208,-123.125,1387.1610578787665,38.29996910255296,-119.8186303195346,339.1951824058612
W6QU,32.8412,-117.2092,N6NEE,38.5813,-121.3708,740.4356078880304,35.72914014453689,-119.2149756687223,330.7104164921952
W6RJM,37.9375,-122.125,KG5HTH,32.4021,-98.1708,2255.5138064950497,35.76502858146158,-109.7338690220269,98.58522243097741
W6RJM,37.9375,-122.125,N5YJZ,37.2188,-121.9875,80.82916022256163,37.57816993481938,-122.0559181971017,171.33629584616472
W6RL,38.03,-78.48,KA3PCX,35.1104,-77.0708,348.1698249314506,36.572272446612345,-77.76207857949144,158.3884281962188
W6SAI,33.2313,-87.5375,N1VVV,43.7896,-70.3958,1891.5939101804377,38.822631752760785,-79.60154676790609,46.655943766842086
W6SOL,37.2292,-121.875,KM6FOY,33.5896,-117.6958,554.1618324570309,35.42739120855733,-119.73818093659088,135.6682229319074
W6SWS,42.7664,-77.5518,W1JHU,29.0625,-82.2917,1581.741764313623,35.93756826026475,-80.12812194500196,197.09364153354912
W6SX,37.58,-118.84,N6XN,38.5,-123.0,378.36239611154576,38.05832785208197,-120.90692826060261,286.9602192728127
W6TK,35.0521,-120.4792,VE6WQ,53.4688,-113.5458,2118.530310484964,44.311592667185884,-117.56082986987543,12.716585755370602
W6XB,37.3542,-122.0417,WA6NVL,32.7291666666667,-116.958333333333,691.6068426061257,35.068176991431066,-119.4279883207074,136.52928050292996
W6ZAR,33.1042,-117.125,KG6JF,37.3958,-122.125,658.471229499165,35.27570074955215,-119.55875717021661,317.8450404011338
W6ZAR,33.1042,-117.125,W7OXN,44.1313,-123.0708,1329.5888680066666,38.655158993226514,-119.86846670318234,338.96975083010085
W6ZYC,37.5688,-122.3375,KD6RF,32.7291666666667,-95.0416666666667,2529.88205177499,35.92442548233127,-108.2756509429764,94.04113838439764
W7AMC,36.1875,-115.0417,KG6JF,37.3958,-122.125,644.7258469158683,36.84419349110301,-118.55538449892015,284.13286808334533
W7CNK,35.3542,-97.5417,WD8CIV,43.2291666666667,-77.2916666666667,1943.3204962689065,39.73168776441449,-87.99291966901616,57.11240439641733
W7GAB,47.7313,-122.3375,AA7CT,46.9792,-123.9583,147.98381563603252,47.358105863873384,-123.15367567638823,236.18832434870615
W7GAB,47.7313,-122.3375,SWLK0,38.9375,-93.5416666666667,2507.3688599020556,44.24278162414558,-106.87263978105673,102.30142261519848
W7HD,32.3542,-111.2083,W6PD,39.1458,-121.0417,1163.943462057551,35.85002571607825,-115.91445818190795,313.19469443166804
W7HMT,47.3896,-121.6125,K0PWS,38.6042,-90.2917,2705.6977332136257,44.073345630977194,-104.80177188812729,99.6286486980606
W7JW,42.3958,-83.5417,AD9P,44.8542,-89.625,560.570167755285,43.665324790862066,-86.52108683080107,301.24902732690697
W7KFO,44.3125,-120.875,K1HZ,33.1688,-96.6958,2422.1103127961924,39.36542885243481,-107.82494071943778,112.4935820045979
W7KPL,33.5195,-111.9092,AE4WC,37.3125,-79.9583,2911.911594579695,36.48781551557907,-96.31995605992971,72.50186641353633
W7MGB,41.1875,-104.7917,AG7HY,44.5,-123.0,1525.9861321316853,43.205809370934446,-113.64963264878863,290.04139836346883
W7OS,33.5,-111.0,KV8C,42.5313,-83.4708,2597.59606383011,38.82528072664501,-98.10186756778737,59.20155113952853
W7OS,33.5,-111.0,VE3LTG_W4,27.7292,-81.5417,2880.7409350692633,31.459536587061216,-95.82161927896574,94.90876615435837
W7PC,37.3125,-121.9583,KD0VRB,38.9375,-104.7083,1517.3824908617328,38.44186821296887,-113.43002711300403,77.87235386175473
W7SP,40.8748,-111.9044,KI7SYP,43.5,-117.0,511.1814099216926,42.21558566059237,-114.39925433506384,306.5031804756362
W7TCT,46.2521,-119.2875,KE0JBT,40.7292,-96.7083,1914.4064626430436,44.048694932702304,-107.47454362385496,100.56770895357079
W7TYE,44.5,-123.0,KA9BFN,43.1021,-88.0708,2786.151971424511,45.152506473850224,-105.32450297015747,80.78885417511492
W7VHM,44.5,-121.0,K6AGA,34.1188,-118.0458,1181.7592318732065,39.318682487216996,-119.41301208811,166.62366465483012
W7WP,40.864,-111.8599,W4DJB,35.5396,-82.8375,2591.4008119986493,39.106612170568454,-96.80606410747079,93.75985170556999
W7YSB,34.1875,-110.0417,K7BAB,47.3813,-122.3125,1789.5919981335119,40.945622221014425,-115.56263986357699,328.72672085206034
W7ZAC,40.7252,-115.5938,WG4P,33.5688,-84.5375,2848.5810141760444,38.175009851545724,-99.31151020318944,96.19475413051879
W8AB,42.6688,-84.5708,VE3MNE,44.2521,-76.5792,668.2916315913548,43.53006504193623,-80.62740784629241,72.005939937645
W8AB,42.6688,-84.5708,WB5JJJ,35.2688,-93.1375,1105.854504627609,39.04696743055173,-89.07862110682238,224.76480426382946
W8ACM,42.07,-83.24,AC5Q,34.3188,-88.4875,975.7984877593275,38.22352453327763,-86.00369238101817,209.67716055147451
W8BAQ,39.6992,-84.2196,NC8I,27.9375,-81.9583,1324.2835745495058,33.82348437897773,-83.01092312742023,170.27526881366384
W8CKF,29.5396,-95.7875,KD5FOY,32.5,-97.0,348.8612896075521,31.021216198723046,-96.38432945582743,340.9688166388325
W8CKF,29.5396,-95.7875,N7BBS,33.3958,-111.875,1582.9653182031047,31.720386645205707,-103.66442380235057,289.8175502388237
W8CMK,39.3813,-77.8792,KM4SYN,35.7813,-86.4875,857.170028510787,37.65949425056041,-82.28764264390895,244.85697255338744
W8DLD,41.3256,-81.7439,N2RKL,43.1458,-76.125,504.78930867798374,42.26998812598979,-78.9750009713628,64.49731364932165
W8DM,30.4375,-88.7917,K3TCM,39.9396,-75.1458,1625.7099570526584,35.37989406475418,-82.37049798760714,45.77648611250146
W8DM,30.4375,-88.7917,W3OFD,40.8125,-76.0417,1627.214357882409,35.7927138920827,-82.83315204330677,41.38804073168416
W8DN,40.5208,-84.5417,N3OGT,40.3813,-77.8792,563.8262913181726,40.49889491700635,-81.20698848474403,89.411617768197
W8DWS,41.1813,-83.6708,N3LFC,40.8604,-79.8875,319.3670481935512,41.03631638187883,-81.77454001969576,95.17031473735369
W8DWS,41.1813,-83.6708,W4FZ,38.0208,-77.7917,613.9444841231342,39.63808719376516,-80.6641009699892,123.00116900224725
W8EO,26.5,-81.0,WZ7I,40.4313,-75.0958,1641.9874689907658,33.50043106689133,-78.28652515503825,17.89033325454585
W8FDV,33.4375,-111.5417,KE8JKU,39.0625,-84.2916666666667,2511.95208157205,37.03212444344048,-98.41692687874287,67.74256090440383
W8FDV,33.4375,-111.5417,W9IB,37.7708,-122.2083,1077.077423009034,35.72181029305909,-116.73010213387798,299.5906887097465
W8GNM,41.5625,-82.875,KA1ULN,42.6521,-71.1375,975.0223482237731,42.25710713906805,-77.05686372830085,78.94973487513056
W8GNM,41.5625,-82.875,W0REW,45.3542,-93.7917,975.6971261729719,43.58824460736492,-88.16162469926007,299.26188331859055
W8GWS,43.0313,-82.5625,N2SG,28.4375,-81.2083,1627.2897389667191,35.73628067237963,-81.82301696710145,175.28193461109606
W8GWS,43.0313,-82.5625,WW1WW,43.3813,-71.7125,879.6237547664581,43.33467219533507,-77.15311015602562,83.75350694960969
W8JBL,39.3542,-84.5417,K7XC,39.3688,-119.2625,2966.2527257814313,40.676902518912975,-101.90022799445651,281.24470756944345
W8KFW,41.4688,-81.6708,KT1TK,42.4313,-71.5958,839.5259748043612,42.060306773585644,-76.67143031158382,79.32666026567227
W8KFW,41.4688,-81.6708,W4JOV,30.6458,-87.875,1325.4668892412076,36.09709716950486,-84.98706160818377,206.75334763429095
W8LLL,42.4604,-83.0875,KC8JNV,41.1458333333333,-96.2083333333333,1096.2237232426296,41.990198453732155,-89.71551238839776,266.76232852858794
W8LPN,40.6104,-80.5958,W8MSP,42.5208,-84.125,362.34730445803746,41.579088621370786,-82.33430208913208,307.04662589771607
W8NU,39.6021,-84.1625,K4PWS,33.8104,-84.2792,644.09148853229,36.706264217427176,-84.22305059100421,180.96079587323302
W8OTR,40.5521,-81.9125,W3LPL,39.28,-77.02,440.5059590503807,39.941758312065595,-79.44351619225488,107.14552843856791
W8QBD,27.7188,-82.3458,KA4DTL,27.3125,-82.4583,46.520769340069386,27.51566131336047,-82.40215389267526,193.82304998191367
W8QBD,27.7188,-82.3458,N2JT,32.5625,-94.7917,1311.2179955979013,30.287810382012665,-88.4153275112904,297.2748860998709
W8QBD,27.7188,-82.3458,WB5IQD,32.8896,-97.2125,1536.820029229019,30.515140156357365,-89.58187260032041,295.59446905965666
W8RES,39.3542,-84.4583,VE5ZX,52.1875,-106.7083,2223.3454372108354,46.306556019264285,-94.28185549561312,317.24234966559504
W8RWS,39.2708,-81.7083,KB2SDA,40.6896,-73.9292,681.0786340342747,40.04525615006201,-77.85919516459587,74.13021693039843
W8SAI,39.3604,-84.2958,K2GW,40.2188,-74.6625,828.1871907769698,39.88930520395106,-79.50927226390301,80.31385536710008
W8SJB,41.6042,-80.7083,N0BUI,44.0396,-91.6458,931.4117669305775,42.95218727409471,-86.06899596262095,290.561663682027
W8SJB,41.6042,-80.7083,N0UX,39.3125,-103.0417,1901.2098945890873,40.99967215568406,-92.06792737666214,269.71707180355014
W8TE,42.1447,-85.8613,AB1WE,41.8542,-71.375,1196.0700884022863,42.22781050288356,-78.60152838791615,86.67660614405554
W8TE,42.1447,-85.8613,NN3RP,38.89,-77.03,829.051903530009,40.601439467874286,-81.33822744566963,112.94284273189226
W8TGB,42.5021,-83.4125,AG7GK,33.3896,-111.7125,2664.609385358198,38.80155028038414,-98.4600186282871,257.05999306131093
W8TGB,42.5021,-83.4125,K8VA,42.1313,-83.2208,44.14107456044801,42.31673991078088,-83.31636761384317,159.01453083419585
W8TIC,42.2708,-84.7917,W1WC,41.6021,-72.8792,987.3495061605817,42.09068053707522,-78.80411039424808,90.3112761028276
W9AEB,41.6604,-87.8375,K8SA,38.3188,-82.2375,604.4792838605891,40.023283301222854,-84.9689382116696,126.08568309488675
W9AEB,41.6604,-87.8375,WV8DH,38.3958,-81.7917,629.6330660066932,40.06737314666009,-84.7421784705228,123.2160260373675
W9AEB,41.6604,-87.8375,WW1TA,32.8813,-79.7875,1207.19537414069,37.33882646743684,-83.57699123704603,141.3632172048848
W9BLG,40.2813,-86.0375,N5RIJ,33.0396,-96.7375,1247.0663552709707,36.7800665069814,-91.64021589148808,233.15386927062497
W9CDK,41.7896,-88.1958,KZ7ZUL,41.0188,-111.9208,1974.3136823532216,42.0185348822148,-100.12968135310696,275.46437940058667
W9CDK,41.7896,-88.1958,W5WDY,32.8542,-96.625,1240.6826326835169,37.39646587324155,-92.66191484889256,219.52044394139904
W9COD,39.6604,-87.3958,KN4DLS,34.4375,-83.7917,662.860366709477,37.062564145146894,-85.53168367114309,150.05280058209667
W9COD,39.6604,-87.3958,WD4CAV,35.8396,-79.0292,848.9295943752464,37.82396685480747,-83.10426856927741,117.39505333339565
W9DC,34.8365,-82.9314,NF3R,40.2708,-75.7083,877.2310550910373,37.608627394016025,-79.45179944751003,44.34204889108605
W9DF,40.4393,-86.9123,KD9AFA,43.0208,-87.875,297.95292706784926,41.73105400203143,-87.38397647870036,344.76656182372307
W9DSP,43.0104,-89.4208,KA8CLN,42.3688,-83.3792,498.8087355498018,42.72930647401184,-86.38438371216169,96.16431572856254
W9DTR,41.8958,-88.2917,K1AR,42.5,-71.0,1423.5422971176495,42.523909325764464,-79.68749920510021,81.4884200503231
W9DUB,42.8813,-87.8875,KF6FOH,38.7396,-121.2458,2826.0072507887508,42.03090457746583,-105.1026349772827,272.0327051108737
W9DUJ,43.2896,-87.9792,KC2DPF,38.3542,-77.0417,1070.2415999130344,40.951068323571334,-82.30623782543657,117.13808941346389
W9DUJ,43.2896,-87.9792,VE3LON,43.0354,-80.8708,577.0617463602783,43.21754406593037,-84.4175963153258,90.37016153232662
W9FFA,39.3521,-87.4125,KN6NK,35.1041666666667,-120.625,2961.2270489398074,38.40940969202022,-104.5002524242022,271.3637307388318
W9FL,42.9313,-88.3875,N1DRS,42.1688,-70.9458,1428.6982811400758,42.88211154402642,-79.61296679932089,87.44762605849598
W9FL,42.9313,-88.3875,WD4KPD,35.5208,-76.9583,1281.7425324371218,39.3655653051925,-82.3697930852443,126.18719984069122
W9GOO,41.3604,-85.0458,KN5X,30.7291666666667,-97.7083333333333,1637.6980599346646,36.21093592050729,-91.80750347489688,227.8309916964995
W9HDC,40.3994,-91.3339,N6RY,33.6458333333333,-112.458333333333,2013.8050195658939,37.49344835862043,-102.37151638844375,254.83053498827206
W9HT,41.1091,-85.0488,WW8PR,40.4604,-80.5958,381.74301288036526,40.80615264295633,-82.81142063952922,99.43022067304884
W9HZ,40.1896,-75.6792,K2ORS,44.1458333333333,-70.875,591.638801688069,42.19275434569071,-73.35228660383363,40.39700413460258
W9HZ,40.1896,-75.6792,K4PDS,35.6875,-84.0417,887.2902189257854,38.01254762977607,-79.9888050207036,238.3112954679751
W9IB,37.7708,-122.2083,AA4M,32.2521,-110.8208,1203.7031926643367,35.14457095199007,-116.32168152497138,117.2427540398424
W9IIX,41.7315,-87.7318,K2VPX,40.4188,-74.5458,1113.7757644197338,41.2635173797921,-81.07267726522844,93.14679310513156
W9IK,40.1396,-87.6125,AF7NX,44.0625,-123.125,2938.95214104403,43.4936670006322,-104.80099306297376,290.3212826927564
W9MJC,43.1042,-89.2917,VE7EAB,48.6688,-123.6125,2703.047538115766,47.18567756812459,-105.56530827261186,295.24034595608634
W9MNC,29.0396,-82.4375,AD9P,44.8542,-89.625,1868.9819040439686,37.0004982614981,-85.65535756587605,342.1378831838554
W9MNC,29.0396,-82.4375,K9IJ,42.1896,-88.0792,1547.6356747931475,35.647268342775305,-85.02526290490384,342.3731736684502
W9NEM,41.9375,-88.125,WI7P,40.4104,-111.8708,1988.3264171117019,41.78871743320679,-100.13831086826958,273.06749092161374
W9OA,41.67,-87.99,KM6LHD,37.1875,-121.875,2933.2893693949663,40.67956619686502,-105.49416803662506,271.5221280043142
W9OA,41.67,-87.99,KZ4KX,36.8104,-86.0125,566.5173636173183,39.24437502219205,-86.96697901608613,161.87436484850673
W9OJ,39.7708,-86.4583,WB2MJG,42.8313,-71.0875,1326.2216631018837,41.557399006913826,-78.95436469250316,70.151079731138
W9PR,33.8372,-84.2964,K2IAM,42.0208,-79.4583,1003.5992689128834,37.95369247025773,-82.01228772036191,23.540919679504952
W9QP,34.8604,-82.2958,WB3EWP,29.8958,-95.7083,1373.6464524801843,32.55612553838132,-89.1872400317515,250.04206848904906
W9RBB,40.4792,-86.0417,N1DQ,42.5625,-71.375,1241.1645505828576,41.75446388625437,-78.82705152604808,74.43876224142014
W9RF,37.8542,-89.0417,KD5LPB,32.7708,-97.125,925.3486022279587,35.37975495779294,-93.2106487636095,234.77575852735094
W9RJB,40.5396,-86.5208,VA3RMV,42.9479,-81.6208,486.6761165683198,41.769771954638315,-84.1167813982726,55.01221589581496
W9SAR,37.8125,-87.5417,KC8RFE,40.1042,-88.2917,262.94432752700203,38.958949846430905,-87.91063509350982,345.95690138210233
W9SE,40.5072,-89.013,KD9LZU,41.7708,-88.2083,155.82803491808548,41.13969989531349,-88.61452593053889,25.358833573001164
W9SE,40.5072,-89.013,N0UX,39.3125,-103.0417,1202.602718220032,40.12180293327712,-96.08882689594118,268.2100846551083
W9SUS,41.6896,-87.6208,WB2WDC,43.1104,-77.5458,841.6837754781045,42.51041699648269,-82.64048327456726,75.81408934307444
W9TO,39.6813,-84.0958,KW0G,40.6042,-98.375,1216.7436626766766,40.36267800077245,-91.18665262707495,279.4247791900927
W9VZK,36.0971,-95.9606,KM6BHG,37.2688,-121.8375,2304.018784387827,37.39133912968658,-108.7987875601835,280.9914926592014
W9VZK,36.0971,-95.9606,XE1DZ,19.5208,-96.875,1845.3650290092326,27.80969829590461,-96.45292913008097,183.01873170608678
W9WBA,36.0208,-85.125,HI8SMX,18.4375,-69.9583,2456.9923814935078,27.433129695375346,-76.93461504296947,138.7142052899444
W9WBA,36.0208,-85.125,KK4E,33.8542,-84.375,250.42475804460432,34.93807603465225,-84.74504625755218,163.94132874407376
W9WI,36.3985,-87.0911,K9YT,43.0104,-89.4208,761.6538159504461,39.71025674335121,-88.20007141275228,345.56817356644603
W9WLX,42.5,-89.0,K5MFP,33.1604,-96.7875,1242.2171549218324,37.89410146708085,-93.1411093801862,215.83596885601696
W9WLX,42.5,-89.0,KA1ULN,42.6521,-71.1375,1459.984458179437,42.92443914126762,-80.07973086012053,83.27364576330052
W9XT,43.3107,-88.2905,W4AX,34.33,-84.37,1054.4501701419365,38.83666662072517,-86.20633858428998,159.95813720329522
W9YKR,43.1396,-88.1208,W4JOV,30.6458,-87.875,1389.4172925540959,36.8927628567011,-87.98780185917192,179.02255556576222
W9ZN,41.7621,-87.5675,K5WBT,32.5813,-106.7708,1977.448604674579,37.56012481806755,-97.75921691491367,245.1561608993254
W9ZN,41.7621,-87.5675,NQ0W,37.8542,-94.375,725.5257495929492,39.857870313396745,-91.06814163417393,235.44941301390082
WA0IDK,45.1604,-93.2458,KZ2Q,42.6042,-73.875,1574.2948450159618,44.293170444600236,-83.35058041557463,93.52867168017508
WA0IDK,45.1604,-93.2458,W2JK,40.7188,-73.6958,1661.48493508373,43.35712558554101,-83.11459837210488,100.38068873301665
WA0LIF,45.0625,-93.0417,KA4ANA,36.1313,-85.2375,1190.5133245059865,40.66232176577803,-88.8780280508573,143.8192083468765
WA0LIF,45.0625,-93.0417,VA7KBM,49.2708,-122.9583,2293.6180767001283,48.148349243379705,-107.39337611416242,292.5201159593339
WA0RQC,52.5,-101.0,N1BJH,30.5208,-81.7917,2900.7769135755393,41.90006633605531,-89.73002462018285,139.87083244303733
WA0RQC,52.5,-101.0,N3VT,38.7896,-77.6125,2353.8421071214216,46.23604293063045,-87.84843609978523,121.04106205612192
WA0TPN,42.3188,-92.5875,VE7VAU,48.3542,-123.7083,2504.1915615216353,46.402509719154715,-107.29693762451275,296.2712928219515
WA1DLZ,44.6458333333333,-69.875,WP4MWE,33.5396,-84.2375,1744.6788945815888,39.31233192563217,-77.62648110995283,229.86467063074593
WA1GOS,42.6042,-71.2083,K4THB,33.9375,-83.4583,1436.7985194495006,38.42988329314753,-77.70085798547193,231.92584799949992
WA1JL,44.81,-73.08,K3LR,41.1772,-80.4959,725.453129166364,43.05343749301303,-76.89773252671901,238.7613939486709
WA1TE,42.6042,-71.375,VE2WU,45.0048,-73.9212,336.1244017048981,43.811563609112156,-72.62251202279614,323.44165774411584
WA1TFV,42.5604,-73.0208,KB3IYQ,38.9188,-76.8792,519.1401326481204,40.75565188026571,-75.00284467147283,220.0324337317846
WA1UZO,41.6458,-73.4583,KA2KAR,40.8125,-74.125,108.13879785253573,41.22963065163717,-73.79377437353767,211.25629343744194
WA1UZO,41.6458,-73.4583,KD2ISV,42.9688,-78.7958,462.81901200495446,42.33824874330652,-76.09898482586317,290.3136017867223
WA1UZO,41.6458,-73.4583,KK4WTW,30.7708,-87.375,1733.8924357862447,36.40942646909612,-80.90395287078029,230.24406567646153
WA1UZO,41.6458,-73.4583,W0FG,43.3125,-91.7083,1505.0298127187157,42.842727850964955,-82.4607265152058,283.19085144663217
WA1YXV,30.0813,-81.5875,KE4CMA,35.1458,-85.0417,649.3408651006505,32.62536097146613,-83.2657121750492,331.0390096474582
WA1Z,42.8,-71.3,N3BBI,40.9792,-75.5417,405.23246679470213,41.90911189543798,-73.45109187650834,241.4599773572022
WA1Z,42.8,-71.3,W4OG,33.9375,-83.875,1471.130104385965,38.53645884344999,-77.97480436942112,232.11458432916876
WA2FEB,40.9792,-74.0417,N8FNR,42.5188,-83.1625,775.3571546011818,41.839259823692956,-78.54729600013303,285.7627912405802
WA2FRF,41.7869,-74.7019,K8CJY,39.1896,-84.3375,863.9387384725952,40.58838257313167,-79.61316221158854,253.661831095727
WA2HMB,34.51,-82.98,W0TLE,45.2688,-92.8208,1459.1009660721293,39.99287540256401,-87.51219280225321,328.00625446694863
WA2HMM,40.8542,-73.2083,VA7MPG_W4,27.4792,-80.2917,1622.2790225117374,34.217292180493175,-77.03222233518743,205.74195875792105
WA2HZR,43.4614,-76.2332,K5MKS,32.2292,-95.5417,2097.1729682022137,38.23957707690312,-86.63206031480344,239.91302034946807
WA2JQZ,38.9104,-104.7792,K7HLN,46.6042,-112.0417,1039.8889462140219,42.8144790244068,-108.18437948027476,327.6915466294037
WA2JQZ,38.9104,-104.7792,KA5GTM,39.4375,-103.9583,91.88311218855192,39.17466993483461,-104.37028841879533,50.10741779250287
WA2JQZ,38.9104,-104.7792,W5VE,35.7021,-82.6292,1986.1393429304326,37.82652360331623,-93.46488471420165,93.42491785850069
WA2KAE,42.9603,-78.6839,W5CJ,35.0521,-89.6708,1291.9635069131953,39.13485730037679,-84.48585000385731,230.77459420849428
WA2MNA,41.0817,-81.3925,N4PYI,36.2021,-86.5208,701.6944996222809,38.66986451008028,-84.04405556075389,221.01219307382803
